DATA,CFCT,NC-R,NC-I,NC-C,PT-TOT,PNT-TOT,TEMP-MAX,I-PLUV,IPAGRO,Q-BF,MR-PS,IMR-TOT,I-AEC,PFI-IG,IV-CVA
2029-03-01,,3025584.08148374,4360.128549905,202495.87431119,,225958.937074337,27.3530321046156,,,,,,,,
2029-04-01,,3034305.81570678,4363.05136674359,202759.18194265,,100945.676796443,27.4598715048014,,,,,,,,
2029-05-01,,3043052.69173577,4365.97614289558,203022.831955944,,197665.74313774,27.9366171165547,,,,,,,,
2029-06-01,,3051824.78204603,4368.9028796744,203286.824796275,,269543.441973695,27.7885306293789,,,,,,,,
2029-07-01,,3060622.15932177,4371.83157839434,203551.160909424,,146806.963669276,27.7906461979469,,,,,,,,
2029-08-01,,3069444.89645677,4374.76224037061,203815.840741753,,121971.761995246,28.3010309368423,,,,,,,,
2029-09-01,,3078293.0665549,4377.69486691926,204080.864740204,,79422.3673527948,28.7609874645814,,,,,,,,
2029-10-01,,3087166.74293079,4380.62945935726,204346.2333523,,137652.646635418,28.556334741926,,,,,,,,
2029-11-01,,3096065.9991104,4383.56601900245,204611.947026146,,89431.1849631286,28.5245305040111,,,,,,,,
2029-12-01,,3104990.90883164,4386.50454717353,204878.006210429,,141418.303285375,27.9322093515206,,,,,,,,
2030-01-01,,3113850.0072734,4389.44198789474,205117.2878583,,128088.014065692,27.3402926704794,,,,,,,,
2030-02-01,,3122734.38231902,4392.38139568515,205356.848968609,,74960.6535693198,27.0145445077861,,,,,,,,
2030-03-01,,3131644.10608721,4395.32277186201,205596.689867747,,220772.157908598,27.3225335630317,,,,,,,,
2030-04-01,,3140579.25090244,4398.26611774347,205836.810882484,,96842.9789731231,27.4826819427445,,,,,,,,
2030-05-01,,3149539.88929554,4401.21143464854,206077.212339973,,195933.002125704,27.9475045278005,,,,,,,,
2030-06-01,,3158526.09400428,4404.15872389714,206317.894567752,,265335.715667759,27.782203220467,,,,,,,,
2030-07-01,,3167537.93797395,4407.10798681004,206558.857893736,,143015.709525592,27.7924369149061,,,,,,,,
2030-08-01,,3176575.494358,4410.05922470891,206800.102646229,,117876.735805633,28.3198955949263,,,,,,,,
2030-09-01,,3185638.83651857,4413.01243891633,207041.629153912,,69767.8577137484,28.7827859507248,,,,,,,,
2030-10-01,,3194728.03802713,4415.96763075572,207283.437745856,,133846.344276024,28.5369541520224,,,,,,,,
2030-11-01,,3203843.17266506,4418.92480155143,207525.528751512,,84437.4025919017,28.5047053408978,,,,,,,,
2030-12-01,,3212984.31442424,4421.88395262865,207767.902500719,,133687.377431291,27.9965311641936,,,,,,,,
